"Transaction unique identifier","Price","Date of Transfer","Property Type","Old/New","Duration","Town/City","District","County","PPDCategory Type","Record Status - monthly file only"
"{4E95D757-1CDE-EDA1-E050-A8C0630539E2}","4462000","2017-04-07 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CDF-EDA1-E050-A8C0630539E2}","970000","2017-04-20 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CE0-EDA1-E050-A8C0630539E2}","887500","2017-03-31 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CE1-EDA1-E050-A8C0630539E2}","568000","2017-02-28 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CE2-EDA1-E050-A8C0630539E2}","850000","2017-04-07 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CE3-EDA1-E050-A8C0630539E2}","415000","2017-03-30 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CE4-EDA1-E050-A8C0630539E2}","340000","2017-03-31 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CE5-EDA1-E050-A8C0630539E2}","5400000","2017-04-07 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CE7-EDA1-E050-A8C0630539E2}","128750","2017-02-24 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CE8-EDA1-E050-A8C0630539E2}","695000","2017-03-30 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CE9-EDA1-E050-A8C0630539E2}","635000","2017-04-19 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CEA-EDA1-E050-A8C0630539E2}","749000","2017-04-12 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CEB-EDA1-E050-A8C0630539E2}","637500","2017-03-30 00:00","T","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CEC-EDA1-E050-A8C0630539E2}","1795000","2017-04-07 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CED-EDA1-E050-A8C0630539E2}","215000","2017-03-08 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CEE-EDA1-E050-A8C0630539E2}","1350000","2017-04-03 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CEF-EDA1-E050-A8C0630539E2}","1050000","2017-04-19 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CF0-EDA1-E050-A8C0630539E2}","600000","2017-04-06 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CF1-EDA1-E050-A8C0630539E2}","250000","2017-04-10 00:00","F","N","L","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1CF2-EDA1-E050-A8C0630539E2}","470000","2017-03-31 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CF3-EDA1-E050-A8C0630539E2}","725000","2017-04-21 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1CF4-EDA1-E050-A8C0630539E2}","372000","2017-04-13 00:00","T","N","F","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1CF6-EDA1-E050-A8C0630539E2}","785000","2017-04-06 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CF7-EDA1-E050-A8C0630539E2}","365000","2017-04-03 00:00","F","N","L","LONDON","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1CF8-EDA1-E050-A8C0630539E2}","1395000","2017-03-29 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1CF9-EDA1-E050-A8C0630539E2}","234000","2017-03-23 00:00","F","N","L","WOODFORD GREEN","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1CFB-EDA1-E050-A8C0630539E2}","315000","2017-03-24 00:00","F","N","L","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{4E95D757-1CFC-EDA1-E050-A8C0630539E2}","550000","2017-03-28 00:00","F","N","L","LONDON","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1CFD-EDA1-E050-A8C0630539E2}","395000","2017-04-21 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-213A-EDA1-E050-A8C0630539E2}","170000","2017-04-20 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-213B-EDA1-E050-A8C0630539E2}","195000","2017-03-31 00:00","S","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","B","A"
"{4E95D757-213C-EDA1-E050-A8C0630539E2}","175000","2017-02-14 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-213D-EDA1-E050-A8C0630539E2}","224000","2017-04-10 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-213F-EDA1-E050-A8C0630539E2}","275000","2017-03-24 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2140-EDA1-E050-A8C0630539E2}","145000","2017-03-23 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2143-EDA1-E050-A8C0630539E2}","250000","2017-03-17 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2144-EDA1-E050-A8C0630539E2}","370000","2017-03-31 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2145-EDA1-E050-A8C0630539E2}","266000","2017-01-06 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2148-EDA1-E050-A8C0630539E2}","285000","2017-03-23 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2149-EDA1-E050-A8C0630539E2}","357800","2017-03-06 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-214C-EDA1-E050-A8C0630539E2}","182000","2017-03-31 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-214D-EDA1-E050-A8C0630539E2}","350000","2017-04-13 00:00","D","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-214E-EDA1-E050-A8C0630539E2}","216000","2017-04-21 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-214F-EDA1-E050-A8C0630539E2}","215000","2017-03-07 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2151-EDA1-E050-A8C0630539E2}","205000","2017-03-03 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2152-EDA1-E050-A8C0630539E2}","240000","2017-04-21 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2154-EDA1-E050-A8C0630539E2}","161750","2017-04-12 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2155-EDA1-E050-A8C0630539E2}","625000","2017-02-24 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2156-EDA1-E050-A8C0630539E2}","209101","2017-04-03 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2157-EDA1-E050-A8C0630539E2}","123000","2017-04-04 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2158-EDA1-E050-A8C0630539E2}","350000","2017-04-07 00:00","D","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-2159-EDA1-E050-A8C0630539E2}","365000","2017-03-28 00:00","D","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-215A-EDA1-E050-A8C0630539E2}","325000","2017-04-07 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-215B-EDA1-E050-A8C0630539E2}","279000","2017-03-27 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-215C-EDA1-E050-A8C0630539E2}","280000","2017-04-19 00:00","S","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-1994-EDA1-E050-A8C0630539E2}","231000","2017-04-07 00:00","D","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-1995-EDA1-E050-A8C0630539E2}","198000","2017-04-10 00:00","T","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-1996-EDA1-E050-A8C0630539E2}","307000","2017-04-05 00:00","T","N","F","ARLESEY","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-1997-EDA1-E050-A8C0630539E2}","240000","2017-02-24 00:00","T","N","F","ARLESEY","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-1998-EDA1-E050-A8C0630539E2}","345000","2017-04-20 00:00","S","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-1999-EDA1-E050-A8C0630539E2}","310000","2017-04-13 00:00","S","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-199A-EDA1-E050-A8C0630539E2}","189995","2017-03-31 00:00","F","N","L","LEIGHTON BUZZARD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-199B-EDA1-E050-A8C0630539E2}","290000","2017-04-07 00:00","S","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-199C-EDA1-E050-A8C0630539E2}","142000","2017-03-31 00:00","S","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-199D-EDA1-E050-A8C0630539E2}","465000","2017-04-03 00:00","D","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-199E-EDA1-E050-A8C0630539E2}","168000","2017-03-17 00:00","T","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-199F-EDA1-E050-A8C0630539E2}","325000","2017-03-24 00:00","S","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A0-EDA1-E050-A8C0630539E2}","250000","2017-03-17 00:00","T","N","F","BIGGLESWADE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A1-EDA1-E050-A8C0630539E2}","79000","2017-03-31 00:00","F","N","L","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19A2-EDA1-E050-A8C0630539E2}","220000","2017-03-31 00:00","T","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19A3-EDA1-E050-A8C0630539E2}","606875","2017-03-10 00:00","D","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A4-EDA1-E050-A8C0630539E2}","550000","2017-04-13 00:00","D","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A5-EDA1-E050-A8C0630539E2}","215000","2017-03-31 00:00","S","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A6-EDA1-E050-A8C0630539E2}","475000","2017-04-03 00:00","D","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A7-EDA1-E050-A8C0630539E2}","205000","2017-03-31 00:00","S","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19A8-EDA1-E050-A8C0630539E2}","640000","2017-03-30 00:00","D","N","F","BIGGLESWADE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19A9-EDA1-E050-A8C0630539E2}","450000","2017-03-21 00:00","D","N","F","DUNSTABLE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19AA-EDA1-E050-A8C0630539E2}","340000","2017-04-07 00:00","D","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19AB-EDA1-E050-A8C0630539E2}","253000","2017-03-31 00:00","S","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19AC-EDA1-E050-A8C0630539E2}","220000","2017-04-13 00:00","S","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19AD-EDA1-E050-A8C0630539E2}","171000","2017-04-03 00:00","S","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19AE-EDA1-E050-A8C0630539E2}","385000","2017-03-27 00:00","D","N","F","LUTON","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19AF-EDA1-E050-A8C0630539E2}","282500","2017-04-21 00:00","D","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19B0-EDA1-E050-A8C0630539E2}","165000","2017-01-27 00:00","T","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19B1-EDA1-E050-A8C0630539E2}","425000","2017-03-09 00:00","D","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19B2-EDA1-E050-A8C0630539E2}","410000","2017-04-11 00:00","D","N","F","BIGGLESWADE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19B3-EDA1-E050-A8C0630539E2}","230000","2017-03-31 00:00","T","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19B4-EDA1-E050-A8C0630539E2}","319000","2017-02-24 00:00","D","N","F","DUNSTABLE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-1C09-EDA1-E050-A8C0630539E2}","410000","2017-03-13 00:00","T","N","F","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C0A-EDA1-E050-A8C0630539E2}","1475000","2017-03-02 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{50F18103-D599-9FD5-E050-A8C063054923}","252533","2017-02-28 00:00","F","Y","L","POOLE","POOLE","POOLE","B","A"
"{50F18103-D59A-9FD5-E050-A8C063054923}","164128","2017-02-28 00:00","F","Y","L","POOLE","POOLE","POOLE","B","A"
"{50F18103-D7BA-9FD5-E050-A8C063054923}","2000000","2017-04-27 00:00","O","N","F","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{50F18103-D7BB-9FD5-E050-A8C063054923}","567500","2017-05-09 00:00","F","N","L","LONDON","TOWER HAMLETS","GREATER LONDON","B","A"
"{50F18103-D7BC-9FD5-E050-A8C063054923}","20000","2017-05-10 00:00","O","N","L","LONDON","HACKNEY","GREATER LONDON","B","A"
"{50F18103-D7BD-9FD5-E050-A8C063054923}","275000","2017-05-08 00:00","F","N","L","LONDON","WALTHAM FOREST","GREATER LONDON","B","A"
"{50F18103-D7BE-9FD5-E050-A8C063054923}","250000","2017-05-08 00:00","T","N","L","LONDON","WALTHAM FOREST","GREATER LONDON","B","A"
"{50F18103-D7BF-9FD5-E050-A8C063054923}","375000","2017-04-20 00:00","T","N","F","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{50F18103-D7C0-9FD5-E050-A8C063054923}","6000000","2017-04-24 00:00","O","N","L","LONDON","WALTHAM FOREST","GREATER LONDON","B","A"
"{50F18103-D7C1-9FD5-E050-A8C063054923}","627500","2017-05-12 00:00","S","N","F","BARKING","BARKING AND DAGENHAM","GREATER LONDON","B","A"
"{50F18103-D7C2-9FD5-E050-A8C063054923}","490000","2017-04-10 00:00","F","N","L","LONDON","TOWER HAMLETS","GREATER LONDON","B","A"
"{50F18103-D7C3-9FD5-E050-A8C063054923}","233000","2017-04-28 00:00","F","N","L","DAGENHAM","BARKING AND DAGENHAM","GREATER LONDON","B","A"
"{50F18103-D7C4-9FD5-E050-A8C063054923}","178000","2017-03-28 00:00","F","N","L","LONDON","NEWHAM","GREATER LONDON","B","A"
"{50F18103-D7C5-9FD5-E050-A8C063054923}","14000","2017-04-28 00:00","O","N","L","LONDON","TOWER HAMLETS","GREATER LONDON","B","A"
"{50F18103-D7C6-9FD5-E050-A8C063054923}","140000","2017-04-21 00:00","F","N","L","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{50F18103-D7C7-9FD5-E050-A8C063054923}","225000","2017-05-09 00:00","F","N","L","LONDON","NEWHAM","GREATER LONDON","B","A"
"{50F18103-D7C8-9FD5-E050-A8C063054923}","232000","2017-05-15 00:00","F","N","L","HORNCHURCH","HAVERING","GREATER LONDON","B","A"
"{50F18103-D7C9-9FD5-E050-A8C063054923}","240000","2017-04-20 00:00","F","N","L","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{50F18103-D7CA-9FD5-E050-A8C063054923}","525000","2017-05-04 00:00","F","N","L","LONDON","TOWER HAMLETS","GREATER LONDON","B","A"
"{50F18103-D7CB-9FD5-E050-A8C063054923}","200000","2017-04-26 00:00","F","N","L","LONDON","NEWHAM","GREATER LONDON","B","A"
"{50F18103-D7CC-9FD5-E050-A8C063054923}","10000","2017-04-20 00:00","O","N","L","LONDON","HACKNEY","GREATER LONDON","B","A"
"{50F18103-D7CD-9FD5-E050-A8C063054923}","330000","2017-04-13 00:00","F","N","L","LONDON","TOWER HAMLETS","GREATER LONDON","B","A"
"{50F18103-D7CF-9FD5-E050-A8C063054923}","365000","2017-05-02 00:00","O","N","L","LONDON","HACKNEY","GREATER LONDON","B","A"
"{50F18103-D7D0-9FD5-E050-A8C063054923}","370000","2017-04-12 00:00","T","N","F","DAGENHAM","BARKING AND DAGENHAM","GREATER LONDON","B","A"
"{50F18103-D7D1-9FD5-E050-A8C063054923}","167500","2017-04-12 00:00","F","N","L","BARKING","BARKING AND DAGENHAM","GREATER LONDON","B","A"
"{50F18103-D7D2-9FD5-E050-A8C063054923}","100000","2017-04-28 00:00","O","N","F","LONDON","NEWHAM","GREATER LONDON","B","A"
"{50F18103-D7D3-9FD5-E050-A8C063054923}","875000","2017-05-05 00:00","D","N","F","HORNCHURCH","HAVERING","GREATER LONDON","B","A"
"{50F18103-D7D4-9FD5-E050-A8C063054923}","260000","2017-05-04 00:00","F","N","L","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{50F18103-D7D5-9FD5-E050-A8C063054923}","420000","2017-05-11 00:00","S","N","F","ROMFORD","HAVERING","GREATER LONDON","B","A"
"{50F18103-D7D6-9FD5-E050-A8C063054923}","394000","2017-05-08 00:00","O","N","L","LONDON","TOWER HAMLETS","GREATER LONDON","B","A"
"{50F18103-D7D7-9FD5-E050-A8C063054923}","230000","2017-05-15 00:00","F","N","L","ILFORD","REDBRIDGE","GREATER LONDON","B","A"
"{50F18103-D7D9-9FD5-E050-A8C063054923}","6050000","2017-04-21 00:00","O","N","L","LONDON","HACKNEY","GREATER LONDON","B","A"
"{50F18103-D7DA-9FD5-E050-A8C063054923}","6050000","2017-04-21 00:00","O","N","L","LONDON","HACKNEY","GREATER LONDON","B","A"
"{50F18103-DA0C-9FD5-E050-A8C063054923}","3084000","2017-04-20 00:00","O","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA0D-9FD5-E050-A8C063054923}","2750000","2017-04-03 00:00","O","N","F","STOCKPORT","STOCKPORT","GREATER MANCHESTER","B","A"
"{50F18103-DA0E-9FD5-E050-A8C063054923}","39995","2017-05-12 00:00","O","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA0F-9FD5-E050-A8C063054923}","112500","2017-05-12 00:00","T","N","L","MANCHESTER","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA10-9FD5-E050-A8C063054923}","7549145","2017-04-20 00:00","O","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA11-9FD5-E050-A8C063054923}","104500","2017-04-13 00:00","T","N","L","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA13-9FD5-E050-A8C063054923}","55000","2017-05-12 00:00","T","N","F","MANCHESTER","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA14-9FD5-E050-A8C063054923}","150000","2017-04-28 00:00","S","N","L","MANCHESTER","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA15-9FD5-E050-A8C063054923}","200000","2017-04-13 00:00","D","N","F","HEYWOOD","ROCHDALE","GREATER MANCHESTER","B","A"
"{50F18103-DA16-9FD5-E050-A8C063054923}","200000","2017-05-12 00:00","O","N","F","STOCKPORT","STOCKPORT","GREATER MANCHESTER","B","A"
"{50F18103-DA17-9FD5-E050-A8C063054923}","380000","2017-05-09 00:00","S","N","F","SALFORD","SALFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA18-9FD5-E050-A8C063054923}","15359999","2017-04-20 00:00","O","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA19-9FD5-E050-A8C063054923}","100000","2017-04-13 00:00","T","N","L","MANCHESTER","SALFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA1A-9FD5-E050-A8C063054923}","16546439","2017-04-28 00:00","O","N","L","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA1B-9FD5-E050-A8C063054923}","76000","2017-05-16 00:00","T","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-DA1C-9FD5-E050-A8C063054923}","60000","2017-03-31 00:00","S","N","L","MANCHESTER","SALFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA1D-9FD5-E050-A8C063054923}","67000","2017-04-20 00:00","T","N","L","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA1E-9FD5-E050-A8C063054923}","238000","2017-04-21 00:00","O","N","F","ASHTON-UNDER-LYNE","TAMESIDE","GREATER MANCHESTER","B","A"
"{50F18103-DA1F-9FD5-E050-A8C063054923}","115000","2017-04-25 00:00","T","N","L","WIGAN","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA20-9FD5-E050-A8C063054923}","725505","2017-04-21 00:00","O","N","F","ALTRINCHAM","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA21-9FD5-E050-A8C063054923}","73000","2017-04-05 00:00","S","N","F","WIGAN","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA22-9FD5-E050-A8C063054923}","499000","2017-05-05 00:00","O","N","L","MANCHESTER","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA23-9FD5-E050-A8C063054923}","275000","2017-04-21 00:00","O","N","F","MANCHESTER","TAMESIDE","GREATER MANCHESTER","B","A"
"{50F18103-DA24-9FD5-E050-A8C063054923}","180000","2017-05-16 00:00","O","N","F","MANCHESTER","ROCHDALE","GREATER MANCHESTER","B","A"
"{50F18103-DA25-9FD5-E050-A8C063054923}","405000","2017-03-24 00:00","D","N","F","ALTRINCHAM","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA26-9FD5-E050-A8C063054923}","87500","2017-04-28 00:00","S","N","F","WARRINGTON","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA27-9FD5-E050-A8C063054923}","165000","2017-04-12 00:00","T","N","L","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA28-9FD5-E050-A8C063054923}","400000","2017-02-16 00:00","O","N","F","SALFORD","SALFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA29-9FD5-E050-A8C063054923}","162500","2017-04-28 00:00","T","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA2A-9FD5-E050-A8C063054923}","114500","2017-05-03 00:00","O","N","L","WIGAN","WIGAN","GREATER MANCHESTER","B","A"
"{50F18103-DA2B-9FD5-E050-A8C063054923}","168000","2017-04-18 00:00","O","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-DA2C-9FD5-E050-A8C063054923}","414000","2017-04-07 00:00","O","N","F","ALTRINCHAM","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-DA2D-9FD5-E050-A8C063054923}","92500","2017-04-26 00:00","D","Y","F","SALE","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-DC53-9FD5-E050-A8C063054923}","195000","2017-04-06 00:00","O","N","F","SOUTHAMPTON","SOUTHAMPTON","SOUTHAMPTON","B","A"
"{50F18103-DC54-9FD5-E050-A8C063054923}","102000","2017-02-10 00:00","O","N","F","SOUTHAMPTON","SOUTHAMPTON","SOUTHAMPTON","B","A"
"{50F18103-DC55-9FD5-E050-A8C063054923}","345000","2017-05-12 00:00","O","N","F","HAYLING ISLAND","HAVANT","HAMPSHIRE","B","A"
"{50F18103-DC56-9FD5-E050-A8C063054923}","200000","2017-05-05 00:00","S","N","F","SOUTHAMPTON","EASTLEIGH","HAMPSHIRE","B","A"
"{50F18103-DC57-9FD5-E050-A8C063054923}","137500","2017-05-02 00:00","T","N","F","GOSPORT","GOSPORT","HAMPSHIRE","B","A"
"{50F18103-DC58-9FD5-E050-A8C063054923}","55000","2017-03-16 00:00","O","N","F","SOUTHAMPTON","SOUTHAMPTON","SOUTHAMPTON","B","A"
"{50F18103-DC59-9FD5-E050-A8C063054923}","120000","2017-05-17 00:00","T","N","F","GOSPORT","GOSPORT","HAMPSHIRE","B","A"
"{50F18103-DC5B-9FD5-E050-A8C063054923}","216500","2017-04-20 00:00","T","N","F","SOUTHSEA","PORTSMOUTH","PORTSMOUTH","B","A"
"{50F18103-DC5C-9FD5-E050-A8C063054923}","125000","2017-04-28 00:00","F","N","L","ANDOVER","TEST VALLEY","HAMPSHIRE","B","A"
"{50F18103-DC5D-9FD5-E050-A8C063054923}","265000","2017-04-24 00:00","S","N","F","FAREHAM","FAREHAM","HAMPSHIRE","B","A"
"{50F18103-DC5E-9FD5-E050-A8C063054923}","230000","2017-04-25 00:00","T","N","F","SOUTHSEA","PORTSMOUTH","PORTSMOUTH","B","A"
"{50F18103-DC5F-9FD5-E050-A8C063054923}","1500","2017-04-13 00:00","O","N","F","SOUTHSEA","PORTSMOUTH","PORTSMOUTH","B","A"
